Instrument,CIK Number,Tangible Book Value - Utility,Retained Earnings (Accumulated Deficit),Market Value for Company,Total Debt,Total Current Assets,"Net Income/Starting Line, Cumulative","Total Assets, Reported",NAICS Industry Group Name,Inventories (CF),Company Common Name,Cash and Short Term Investments,Accounts Payable (CF),Net Debt Incl. Pref.Stock & Min.Interest,Delisted Quote Flag,Earnings Before Interest & Taxes (EBIT) (Pvt),Tangible Book Value Per Share,Net Sales,Tangible Book Value - Reported,Total Equity,Pricing Volatility,Depreciation And Amortization,Tangible Book Value - Insurance,Instrument Is Active Flag,Total Liabilities,Tangible Book Value - Banks,Operating Income,Total Current Liabilities
1578526,1578526.0,1417200000.0,,94280380000.0,903600000.0,2163000000.0,522600000.0,4330300000.0,,-94600000.0,,66300000.0,,838500000.0,,,2.89125,3649400000.0,1417200000.0,2314200000.0,,150300000.0,1417200000.0,,2016100000.0,1417200000.0,484900000.0,799700000.0
1578526,1267705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089496,1089496.0,289752000.0,-125528000.0,1303600000.0,0.0,279727000.0,-24017000.0,436234000.0,Industrial Machinery Manufacturing,16676000.0,Aixtron SE,160052000.0,4828000.0,-160052000.0,0.0,,2.59502,196477000.0,289752000.0,369741000.0,,1403000.0,289752000.0,1.0,66493000.0,289752000.0,-21389000.0,62316000.0
1089496,,295914000.0,-117289000.0,947690000.0,0.0,313824000.0,6528000.0,455117000.0,,9933000.0,,246526000.0,586000.0,-246526000.0,,,2.64676,230382000.0,295914000.0,368906000.0,,1194000.0,295914000.0,,86211000.0,295914000.0,4930000.0,84242000.0
1097086,1097086.0,1884415000.0,586381000.0,2702110000.0,184144000.0,456837000.0,-257042000.0,2322361000.0,Motion Picture and Video Industries,-3069000.0,Hong Kong Television Network Ltd,399803000.0,,-215659000.0,0.0,,2.32927,187071000.0,1884415000.0,1996663000.0,,47392000.0,1884415000.0,1.0,325698000.0,1884415000.0,-256025000.0,324705000.0
1097086,,1761907000.0,410266000.0,2279810000.0,219623000.0,396303000.0,-203757000.0,2336488000.0,,-10688000.0,,301203000.0,,-81580000.0,,,2.17784,487257000.0,1761907000.0,1862632000.0,,61835000.0,1761907000.0,,473856000.0,1761907000.0,-201746000.0,471700000.0
767959,767959.0,-6807000.0,-72698000.0,,247520000.0,283784000.0,19011000.0,366580000.0,Other Miscellaneous Manufacturing,-17581000.0,Fender Musical Instruments Corp,12971000.0,,234549000.0,,,-0.25821,700554000.0,-6807000.0,31978000.0,,,-6807000.0,,334602000.0,-6807000.0,41823000.0,92732000.0
767959,,-6807000.0,-72698000.0,,247520000.0,283784000.0,19011000.0,366580000.0,,-17581000.0,,12971000.0,,234549000.0,,,-0.25821,700554000.0,-6807000.0,31978000.0,,,-6807000.0,,334602000.0,-6807000.0,41823000.0,92732000.0
1062066,1062066.0,1753000000.0,1906000000.0,7676220000.0,2039000000.0,8379000000.0,303000000.0,14361000000.0,"Engine, Turbine, and Power Transmission Equipment Manufacturing",,Alstom SA,1563000000.0,,528000000.0,0.0,,7.97863,7306000000.0,1753000000.0,3661000000.0,,48000000.0,1753000000.0,1.0,10700000000.0,1753000000.0,358000000.0,7883000000.0
1062066,,1538000000.0,1709000000.0,7874240000.0,1707000000.0,6991000000.0,374000000.0,13246000000.0,,,,1231000000.0,,530000000.0,,,6.92137,7346000000.0,1538000000.0,3376000000.0,,55000000.0,1538000000.0,,9870000000.0,1538000000.0,264000000.0,7625000000.0
941221,941221.0,1776000000.0,2597000000.0,17884550000.0,3384000000.0,2571000000.0,-172000000.0,8552000000.0,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",70000000.0,Israel Chemicals Ltd,116000000.0,-90000000.0,3353000000.0,0.0,,1.39694,5363000000.0,1776000000.0,2574000000.0,,,1776000000.0,1.0,5978000000.0,1776000000.0,-3000000.0,2023000000.0
941221,,2151000000.0,2721000000.0,27270410000.0,3210000000.0,2725000000.0,347000000.0,8714000000.0,,57000000.0,,173000000.0,-45000000.0,3108000000.0,,,1.6826,5418000000.0,2151000000.0,2859000000.0,,,2151000000.0,,5855000000.0,2151000000.0,629000000.0,2328000000.0
1449877,1449877.0,12936000000.0,8318000000.0,49976070000.0,3971000000.0,10743000000.0,895000000.0,29097000000.0,Petroleum and Coal Products Manufacturing,-256000000.0,Petrobras Argentina SA,2272000000.0,640000000.0,3326000000.0,0.0,,6.40638,21955000000.0,12936000000.0,12936000000.0,,81000000.0,12936000000.0,0.0,16161000000.0,12936000000.0,1919000000.0,7061000000.0
1449877,,12936000000.0,8318000000.0,54721290000.0,3971000000.0,10743000000.0,895000000.0,29097000000.0,,-256000000.0,,2272000000.0,640000000.0,3326000000.0,,,6.40638,21955000000.0,12936000000.0,12936000000.0,,81000000.0,12936000000.0,,16161000000.0,12936000000.0,1919000000.0,7061000000.0
1066117,1066117.0,5346476000.0,4161092000.0,12447660000.0,6424241000.0,4832651000.0,836068000.0,34638559000.0,Wired Telecommunications Carriers,,Embratel Participacoes SA,685364000.0,1452250000.0,10475875000.0,1.0,,0.00434,21212169000.0,5346476000.0,11052927000.0,,,5346476000.0,0.0,23585632000.0,5346476000.0,1779282000.0,8368702000.0
1066117,,5346476000.0,4161092000.0,12447660000.0,6424241000.0,4832651000.0,836068000.0,34638559000.0,,,,685364000.0,1452250000.0,10475875000.0,,,0.00434,21212169000.0,5346476000.0,11052927000.0,,,5346476000.0,,23585632000.0,5346476000.0,1779282000.0,8368702000.0
1047716,1047716.0,-224035000.0,3032323000.0,5286600000000.0,8604920000.0,3626775000.0,,19198194000.0,Scheduled Air Transportation,,LATAM Airlines Group SA,1650744000.0,,7042820000.0,0.0,,-0.36945,8988340000.0,-224035000.0,4096660000.0,,,-224035000.0,1.0,15101534000.0,-224035000.0,493299000.0,6222191000.0
1047716,,-113708000.0,3143453000.0,4204951000000.0,7891640000.0,3745499000.0,,18797972000.0,,,,1639575000.0,,6343212000.0,,,-0.18751,9613907000.0,-113708000.0,4176089000.0,,,-113708000.0,,14621883000.0,-113708000.0,706779000.0,5842714000.0
1026735,1026735.0,,,,,,,,,,Grupo Imsa SA de CV,,,,,,,,,,,,,,,,,
1140625,1140625.0,25829000000.0,32573000000.0,582218800000.0,31673000000.0,24859000000.0,-178000000.0,104530000000.0,Oil and Gas Extraction,,Equinor ASA,12766000000.0,,18934000000.0,0.0,,7.98692,45688000000.0,25829000000.0,35072000000.0,,10248000000.0,25829000000.0,1.0,69458000000.0,25829000000.0,80000000.0,16744000000.0
1140625,,31240000000.0,34406000000.0,613478700000.0,28274000000.0,25820000000.0,13420000000.0,111100000000.0,,,,12401000000.0,,15897000000.0,,,9.43258,60971000000.0,31240000000.0,39861000000.0,,9781000000.0,31240000000.0,,71239000000.0,31240000000.0,13771000000.0,19017000000.0
1619489,1169870.0,18887000000.0,81023000000.0,158264600000.0,46916000000.0,73955000000.0,6496000000.0,253430000000.0,Wireless Telecommunications Carriers (except Satellite),61000000.0,Telia Company AB,20170000000.0,,31782000000.0,0.0,,4.36181,84178000000.0,18887000000.0,89833000000.0,,1575000000.0,18887000000.0,1.0,163597000000.0,18887000000.0,21090000000.0,56826000000.0
1619489,1619489.0,24574000000.0,81982000000.0,181776900000.0,89018000000.0,69365000000.0,10243000000.0,245367000000.0,,287000000.0,,29179000000.0,,65130000000.0,,,5.67518,79790000000.0,24574000000.0,101226000000.0,,1711000000.0,24574000000.0,,144141000000.0,24574000000.0,13768000000.0,31904000000.0
1037333,1037333.0,-1106000000.0,122000000.0,,2180000000.0,1525000000.0,408000000.0,3933000000.0,Tobacco Manufacturing,34000000.0,Gallaher Group Ltd,239000000.0,17000000.0,1968000000.0,1.0,,-1.69087,8401000000.0,-1106000000.0,325000000.0,,,-1106000000.0,0.0,3608000000.0,-1106000000.0,660000000.0,1457000000.0
1037333,,-1106000000.0,122000000.0,,2180000000.0,1525000000.0,408000000.0,3933000000.0,,34000000.0,,239000000.0,17000000.0,1968000000.0,,,-1.69087,8401000000.0,-1106000000.0,325000000.0,,,-1106000000.0,,3608000000.0,-1106000000.0,660000000.0,1457000000.0
1038143,1038144.0,-11070000000.0,-2210000000.0,38504320000.0,37241000000.0,19849000000.0,3263000000.0,94668000000.0,Wired Telecommunications Carriers,-62000000.0,Orange SA,8212000000.0,85000000.0,31515000000.0,0.0,,-4.1616,40918000000.0,-11070000000.0,30688000000.0,,6728000000.0,-11070000000.0,1.0,63980000000.0,-11070000000.0,3324000000.0,25904000000.0
1038143,1038143.0,-10275000000.0,-1851000000.0,37653100000.0,37264000000.0,21737000000.0,2040000000.0,95349000000.0,,-14000000.0,,11771000000.0,412000000.0,28030000000.0,,,-3.86342,40859000000.0,-10275000000.0,30975000000.0,,6846000000.0,-10275000000.0,,64374000000.0,-10275000000.0,4778000000.0,29057000000.0
1243443,1243443.0,15566000000.0,1967000000.0,34909810000.0,35752000000.0,59595000000.0,163000000.0,158499000000.0,"Electric Power Generation, Transmission and Distribution",,Engie SA,11018000000.0,,30604000000.0,0.0,,6.49189,,15566000000.0,39577000000.0,,4397000000.0,15566000000.0,1.0,118922000000.0,15566000000.0,2124000000.0,57591000000.0
1243443,,12493000000.0,763000000.0,30501940000.0,32690000000.0,57728000000.0,2107000000.0,150140000000.0,,,,10798000000.0,,27732000000.0,,,5.23064,,12493000000.0,36282000000.0,,3966000000.0,12493000000.0,,113858000000.0,12493000000.0,2735000000.0,54799000000.0
1111492,1111492.0,304950000.0,801532000.0,6354570000.0,826943000.0,1390833000.0,316415000.0,3280522000.0,Computer Systems Design and Related Services,369000.0,Autonomy Corporation Ltd,1060600000.0,7718000.0,-233657000.0,1.0,,1.2572,870366000.0,304950000.0,2067249000.0,,,304950000.0,0.0,1213273000.0,304950000.0,316415000.0,359283000.0
1111492,,304950000.0,801532000.0,6354570000.0,826943000.0,1390833000.0,316415000.0,3280522000.0,,369000.0,,1060600000.0,7718000.0,-233657000.0,,,1.2572,870366000.0,304950000.0,2067249000.0,,,304950000.0,,1213273000.0,304950000.0,316415000.0,359283000.0
1558633,1558633.0,979900000.0,-3107300000.0,8896440000.0,1624600000.0,2061300000.0,344000000.0,6564900000.0,Beverage Manufacturing,3800000.0,Coca Cola HBC AG,573200000.0,,1055900000.0,0.0,,2.698,6219000000.0,979900000.0,2865600000.0,,,979900000.0,1.0,3699300000.0,979900000.0,506300000.0,1968100000.0
1558633,,1177500000.0,-2649400000.0,9007400000.0,1626200000.0,2285600000.0,426500000.0,6630200000.0,,-13100000.0,,874400000.0,,756600000.0,,,3.20567,6522000000.0,1177500000.0,3007400000.0,,,1177500000.0,,3622800000.0,1177500000.0,589800000.0,1896400000.0
1426778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044896,1044896.0,31165234000.0,28694611000.0,56171970000.0,4237903000.0,26930355000.0,3951164000.0,45090466000.0,Poultry and Egg Production,-562905000.0,Industrias Bachoco SAB de CV,15651496000.0,-1523262000.0,-11359730000.0,0.0,,51.94206,52020303000.0,31165234000.0,31662311000.0,,,31165234000.0,1.0,13428155000.0,31165234000.0,4797576000.0,8316286000.0
1044896,,32947817000.0,32861073000.0,38712000000.0,5249024000.0,28225033000.0,4954435000.0,50557391000.0,,-461783000.0,,17240109000.0,-350299000.0,-11932110000.0,,,54.91303,58050025000.0,32947817000.0,35618953000.0,,,32947817000.0,,14938438000.0,32947817000.0,5291329000.0,9185686000.0
1126113,1126113.0,-6697000000.0,41657000000.0,264106600000.0,86361000000.0,52991000000.0,11731000000.0,206319000000.0,Wireless Telecommunications Carriers (except Satellite),,Telenor ASA,25421000000.0,,65457000000.0,0.0,,-4.46033,125395000000.0,-6697000000.0,50879000000.0,,19583000000.0,-6697000000.0,1.0,155440000000.0,-6697000000.0,25030000000.0,77618000000.0
1126113,,449000000.0,51869000000.0,246469300000.0,74297000000.0,53468000000.0,19604000000.0,201765000000.0,,,,23557000000.0,,55579000000.0,,,0.29904,112069000000.0,449000000.0,57496000000.0,,19612000000.0,449000000.0,,144269000000.0,449000000.0,19045000000.0,76683000000.0
946770,946770.0,-31294000000.0,-36052000000.0,70445690000.0,61128000000.0,26638000000.0,4547000000.0,148485000000.0,Wireless Telecommunications Carriers (except Satellite),,Deutsche Telekom AG,7749000000.0,,62919000000.0,0.0,,-6.71778,73095000000.0,-31294000000.0,29305000000.0,,12688000000.0,-31294000000.0,1.0,119180000000.0,-31294000000.0,9164000000.0,33126000000.0
946770,,-32132000000.0,-35289000000.0,70469500000.0,55272000000.0,20392000000.0,4994000000.0,141334000000.0,,,,3312000000.0,,63697000000.0,,,-6.7747,74947000000.0,-32132000000.0,30733000000.0,,12430000000.0,-32132000000.0,,110601000000.0,-32132000000.0,9383000000.0,27366000000.0
1161785,1662789.0,-7715272000.0,-8017241000.0,217740000.0,9680655000.0,7759428000.0,-4262660000.0,9913954000.0,Nonresidential Building Construction,66860000.0,Abengoa SA,408294000.0,-751252000.0,9827530000.0,0.0,,-8.24155,1510053000.0,-7715272000.0,-7335137000.0,,1900720000.0,-7715272000.0,1.0,17249091000.0,-7715272000.0,-2141938000.0,16115946000.0
1161785,1161785.0,-3092068000.0,2984182000.0,82040000.0,3751710000.0,5508501000.0,4579837000.0,6358597000.0,,9253000.0,,384787000.0,-182531000.0,3828996000.0,,,-0.1642,1479768000.0,-3092068000.0,-2869861000.0,,405011000.0,-3092068000.0,,9228458000.0,-3092068000.0,-278080000.0,6506442000.0
1033217,1033217.0,159775000.0,159060000.0,96960000.0,0.0,176842000.0,,176866000.0,Metal Ore Mining,,Randgold & Exploration Company Ltd,176724000.0,,-176724000.0,0.0,,2.14218,296000.0,159775000.0,159776000.0,,2000.0,159775000.0,1.0,17090000.0,159775000.0,-22465000.0,5241000.0
1033217,,152717000.0,152001000.0,119340000.0,0.0,166661000.0,-7017000.0,166678000.0,,,,166576000.0,-2684000.0,-166576000.0,,,2.13336,294000.0,152717000.0,152717000.0,,,152717000.0,,13961000.0,152717000.0,-20022000.0,2557000.0
1158967,1158967.0,506730000000.0,715911000000.0,4713625000000.0,412431000000.0,900233000000.0,111957000000.0,1678997000000.0,Electrical Equipment Manufacturing,-5942000000.0,Nidec Corp,324531000000.0,39229000000.0,97134000000.0,0.0,,1708.4764,1199311000000.0,506730000000.0,846572000000.0,,,506730000000.0,1.0,832425000000.0,506730000000.0,139771000000.0,599024000000.0
1158967,,573173000000.0,822589000000.0,3719322000000.0,345826000000.0,916729000000.0,131521000000.0,1773199000000.0,,-24398000000.0,,267665000000.0,47809000000.0,88051000000.0,,,1936.65678,1488090000000.0,573173000000.0,932501000000.0,,,573173000000.0,,840698000000.0,573173000000.0,166567000000.0,451958000000.0
1119639,1119635.0,239567000000.0,78835000000.0,216044700000.0,380507000000.0,145907000000.0,-13045000000.0,804945000000.0,Petroleum and Coal Products Manufacturing,-2010000000.0,Petroleo Brasileiro SA Petrobras,71664000000.0,-4154000000.0,311356000000.0,0.0,,18.36537,,239567000000.0,250230000000.0,,,239567000000.0,1.0,554715000000.0,239567000000.0,17111000000.0,81167000000.0
1119639,1119639.0,256245000000.0,79821000000.0,316092300000.0,361483000000.0,155909000000.0,377000000.0,831515000000.0,,-1130000000.0,,80731000000.0,-160000000.0,286376000000.0,,,19.64392,,256245000000.0,263985000000.0,,,256245000000.0,,567530000000.0,256245000000.0,37773000000.0,82535000000.0
1157557,1157557.0,2110601000.0,5199855000.0,9797320000.0,15179280000.0,8285470000.0,334754000.0,42035853000.0,"Electric Power Generation, Transmission and Distribution",,Companhia Energetica de Minas Gerais CEMIG,2376794000.0,38440000.0,12806576000.0,0.0,,1.6302,,2110601000.0,12930281000.0,,,2110601000.0,1.0,29105572000.0,2110601000.0,1805118000.0,11447460000.0
1157557,,3170058000.0,5728574000.0,20788810000.0,14397697000.0,8537303000.0,1001596000.0,42239589000.0,,,,2194868000.0,403164000.0,12206979000.0,,,2.44852,,3170058000.0,14325986000.0,,,3170058000.0,,27913603000.0,3170058000.0,2642407000.0,8662284000.0
1661215,1661215.0,19846435000.0,16223897000.0,107884300000.0,15954586000.0,23109436000.0,8683276000.0,56357949000.0,Grain and Oilseed Milling,-25026000.0,Gruma SAB de CV,5466530000.0,874896000.0,12316233000.0,0.0,,45.8613,68206284000.0,19846435000.0,23872089000.0,,369382000.0,19846435000.0,1.0,32485860000.0,19846435000.0,9121705000.0,14245865000.0
1661215,1053947.0,21760978000.0,18506958000.0,96373130000.0,20206720000.0,24707830000.0,8056013000.0,60820763000.0,,-2525584000.0,,3229980000.0,1301409000.0,16970977000.0,,,50.28544,70580518000.0,21760978000.0,25983681000.0,,389912000.0,21760978000.0,,34837082000.0,21760978000.0,9319244000.0,14752262000.0
1066116,1066116.0,6554938000.0,6944531000.0,31715530000.0,8522020000.0,10107399000.0,1013316000.0,34655680000.0,Wireless Telecommunications Carriers (except Satellite),-2214000.0,TIM Participacoes SA,5608139000.0,-296014000.0,2913881000.0,0.0,,2.70839,,6554938000.0,17187513000.0,,900533000.0,6554938000.0,1.0,17468167000.0,6554938000.0,1424196000.0,7281555000.0
1066116,1071332.0,6838657000.0,7919824000.0,28689240000.0,6578116000.0,7607388000.0,1435516000.0,32600365000.0,,20149000.0,,3726332000.0,523419000.0,2851784000.0,,,2.82656,,6838657000.0,18151184000.0,,733146000.0,6838657000.0,,14449181000.0,6838657000.0,1933352000.0,7224437000.0
1066114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066113,1066113.0,-5420879000.0,6952912000.0,11086950000.0,29135899000.0,22172485000.0,1665687000.0,75137383000.0,Wired Telecommunications Carriers,111404000.0,Tele Norte Leste Participacoes SA,11199806000.0,608506000.0,26730514000.0,1.0,,-14.16679,,-5420879000.0,11179136000.0,,,-5420879000.0,0.0,63958247000.0,-5420879000.0,4097323000.0,19315668000.0
1066113,,-5420879000.0,6952912000.0,11086950000.0,29135899000.0,22172485000.0,1665687000.0,75137383000.0,,111404000.0,,11199806000.0,608506000.0,26730514000.0,,,-14.16679,,-5420879000.0,11179136000.0,,,-5420879000.0,,63958247000.0,-5420879000.0,4097323000.0,19315668000.0
1066123,1066123.0,2047017000.0,948623000.0,,0.0,1493394000.0,,2939658000.0,Other Telecommunications,,Tele Sudeste Celular Participacoes Sa,454846000.0,,-454846000.0,1.0,,22.29113,,2047017000.0,2047017000.0,,,2047017000.0,0.0,892641000.0,2047017000.0,148128000.0,792391000.0
1066123,,2047017000.0,948623000.0,,0.0,1493394000.0,,2939658000.0,,,,454846000.0,,-454846000.0,,,22.29113,,2047017000.0,2047017000.0,,,2047017000.0,,892641000.0,2047017000.0,148128000.0,792391000.0
1066118,1066118.0,1636168000.0,676697000.0,,252192000.0,1761470000.0,259317000.0,3315246000.0,Wireless Telecommunications Carriers (except Satellite),-32008000.0,Telemig Celular Participacoes SA,948734000.0,10091000.0,-516802000.0,1.0,,44.36782,,1636168000.0,1793531000.0,,61709000.0,1636168000.0,0.0,1521715000.0,1636168000.0,436341000.0,1237036000.0
1066118,,1636168000.0,676697000.0,,252192000.0,1761470000.0,259317000.0,3315246000.0,,-32008000.0,,948734000.0,10091000.0,-516802000.0,,,44.36782,,1636168000.0,1793531000.0,,61709000.0,1636168000.0,,1521715000.0,1636168000.0,436341000.0,1237036000.0
1072345,1072345.0,9267493000.0,2542173000.0,32751220000.0,1455276000.0,4305300000.0,2514624000.0,17562219000.0,Wireless Telecommunications Carriers (except Satellite),-56146000.0,Tele Norte Celular Participacoes SA,1569415000.0,,-114139000.0,1.0,,52.10614,,9267493000.0,11333429000.0,,,9267493000.0,0.0,6228790000.0,9267493000.0,2139525000.0,3631705000.0
1072345,1066121.0,9267493000.0,2542173000.0,32751220000.0,1455276000.0,4305300000.0,2514624000.0,17562219000.0,,-56146000.0,,1569415000.0,,-114139000.0,,,52.10614,,9267493000.0,11333429000.0,,,9267493000.0,,6228790000.0,9267493000.0,2139525000.0,3631705000.0
1071337,1071337.0,5478055000.0,788964000.0,27946250000.0,3913890000.0,6808355000.0,1893833000.0,21843778000.0,Wireless Telecommunications Carriers (except Satellite),149960000.0,Vivo Participacoes SA,2140817000.0,-673627000.0,1773073000.0,1.0,,13.70919,18105885000.0,5478055000.0,10140252000.0,,833183000.0,5478055000.0,0.0,11703526000.0,5478055000.0,3050503000.0,6883559000.0
1071337,,5478055000.0,788964000.0,27946250000.0,3913890000.0,6808355000.0,1893833000.0,21843778000.0,,149960000.0,,2140817000.0,-673627000.0,1773073000.0,,,13.70919,18105885000.0,5478055000.0,10140252000.0,,833183000.0,5478055000.0,,11703526000.0,5478055000.0,3050503000.0,6883559000.0
1066119,1066119.0,24760923000.0,3835345000.0,77974000000.0,9224074000.0,18398995000.0,5134722000.0,102066259000.0,Wired Telecommunications Carriers,230116000.0,Telefonica Brasil SA,5105110000.0,-707998000.0,4118964000.0,0.0,,14.66276,,24760923000.0,69244419000.0,,1832786000.0,24760923000.0,1.0,32821840000.0,24760923000.0,6369263000.0,20438575000.0
1066119,,26129454000.0,3764570000.0,75350250000.0,8461841000.0,16731666000.0,5730773000.0,101382835000.0,,106393000.0,,4050338000.0,121577000.0,4411503000.0,,,15.47317,,26129454000.0,69461358000.0,,1866150000.0,26129454000.0,,31921477000.0,26129454000.0,6633817000.0,17862531000.0
